,counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
1783,1783,-270,416,4140,-280,92,410,392433292,30036093,500219755,1.027344,35860,18.14683,-26.799707
1784,1784,-270,416,4140,-280,92,410,392433292,30036093,500219755,1.027344,35860,18.14683,-26.799707
1785,1785,-270,416,4140,-280,92,410,392433292,30036093,500219755,1.027344,35860,18.14683,-26.799707
1786,1786,-273,439,4130,-312,-428,313,392433290,30036097,500219757,1.039062,3157,0.0,107.393028
1787,1787,-273,439,4130,-312,-428,313,392433290,30036097,500219757,1.039062,3157,0.0,107.393028
1788,1788,-273,439,4130,-312,-428,313,392433290,30036097,500219757,1.039062,3157,0.0,107.393028
1789,1789,-267,434,4121,-359,-516,12,392433288,30036100,500219758,1.035156,3136,-28.880417,74.639862
1790,1790,-267,434,4121,-359,-516,12,392433288,30036100,500219758,1.035156,3136,-28.880417,74.639862
1791,1791,-267,434,4121,-359,-516,12,392433288,30036100,500219758,1.035156,3136,-28.880417,74.639862
1792,1792,-258,426,4107,-177,-312,146,392433286,30036103,500219759,1.039062,3134,6.284544,99.772675
1793,1793,-258,426,4107,-177,-312,146,392433286,30036103,500219759,1.039062,3134,6.284544,99.772675
1794,1794,-258,426,4107,-177,-312,146,392433286,30036103,500219759,1.039062,3134,6.284544,99.772675
1795,1795,-286,407,4072,-12,-188,51,392433284,30036106,500219760,1.035156,3137,-2.976654,90.117981
1796,1796,-286,407,4072,-12,-188,51,392433284,30036106,500219760,1.035156,3137,-2.976654,90.117981
1797,1797,-286,407,4072,-12,-188,51,392433284,30036106,500219760,1.035156,3137,-2.976654,90.117981
1798,1798,-304,388,4045,6,23,-128,392433283,30036108,500219761,1.03125,3119,-12.360885,88.992508
1799,1799,-304,388,4045,6,23,-128,392433283,30036108,500219761,1.03125,3119,-12.360885,88.992508
1800,1800,-304,388,4045,6,23,-128,392433283,30036108,500219761,1.03125,3119,-12.360885,88.992508
1801,1801,-323,395,4024,-28,16,-212,392433281,30036110,500219763,1.035156,3119,-24.535479,76.998581
1802,1802,-323,395,4024,-28,16,-212,392433281,30036110,500219763,1.035156,3119,-24.535479,76.998581
1803,1803,-323,395,4024,-28,16,-212,392433281,30036110,500219763,1.035156,3119,-24.535479,76.998581
1804,1804,-332,408,4016,32,262,144,392433278,30036113,500219764,1.035156,3384,-24.524519,86.018806
1805,1805,-332,408,4016,32,262,144,392433278,30036113,500219764,1.035156,3384,-24.524519,86.018806
1806,1806,-332,408,4016,32,262,144,392433278,30036113,500219764,1.035156,3384,-24.524519,86.018806
1807,1807,-311,429,4038,-107,327,447,392433276,30036115,500219766,1.027344,3099,0.0,72.404518
1808,1808,-311,429,4038,-107,327,447,392433276,30036115,500219766,1.027344,3099,0.0,72.404518
1809,1809,-311,429,4038,-107,327,447,392433276,30036115,500219766,1.027344,3099,0.0,72.404518
1810,1810,-299,421,4099,-636,43,-222,392433273,30036118,500219767,1.027344,3098,-24.656017,111.513725
1811,1811,-299,421,4099,-636,43,-222,392433273,30036118,500219767,1.027344,3098,-24.656017,111.513725
1812,1812,-299,421,4099,-636,43,-222,392433273,30036118,500219767,1.027344,3098,-24.656017,111.513725
1813,1813,-285,416,4180,-437,-137,41,392433271,30036120,500219768,1.023438,3068,0.0,97.375511
1814,1814,-285,416,4180,-437,-137,41,392433271,30036120,500219768,1.023438,3068,0.0,97.375511
1815,1815,-285,416,4180,-437,-137,41,392433271,30036120,500219768,1.023438,3068,0.0,97.375511
1816,1816,-342,397,4218,-382,-269,-504,392433269,30036123,500219769,1.019531,3067,-53.996681,70.883278
1817,1817,-342,397,4218,-382,-269,-504,392433269,30036123,500219769,1.019531,3067,-53.996681,70.883278
1818,1818,-342,397,4218,-382,-269,-504,392433269,30036123,500219769,1.019531,3067,-53.996681,70.883278
1819,1819,-349,378,4256,-329,166,-84,392433267,30036126,500219771,1.019531,3072,6.005111,97.553528
1820,1820,-349,378,4256,-329,166,-84,392433267,30036126,500219771,1.019531,3072,6.005111,97.553528
1821,1821,-349,378,4256,-329,166,-84,392433267,30036126,500219771,1.019531,3072,6.005111,97.553528
1822,1822,-385,375,4287,-232,-348,-185,392433265,30036128,500219772,1.023438,3075,-72.094193,48.799015
1823,1823,-385,375,4287,-232,-348,-185,392433265,30036128,500219772,1.023438,3075,-72.094193,48.799015
1824,1824,-385,375,4287,-232,-348,-185,392433265,30036128,500219772,1.023438,3075,-72.094193,48.799015
1825,1825,-403,354,4299,-118,117,-2,392433263,30036131,500219773,1.019531,3078,-36.129284,35.571106
1826,1826,-403,354,4299,-118,117,-2,392433263,30036131,500219773,1.019531,3078,-36.129284,35.571106
1827,1827,-403,354,4299,-118,117,-2,392433263,30036131,500219773,1.019531,3078,-36.129284,35.571106
1828,1828,-424,350,4304,-166,50,-158,392433262,30036133,500219775,1.023438,3087,-36.227905,57.960835
1829,1829,-424,350,4304,-166,50,-158,392433262,30036133,500219775,1.023438,3087,-36.227905,57.960835
1830,1830,-424,350,4304,-166,50,-158,392433262,30036133,500219775,1.023438,3087,-36.227905,57.960835
1831,1831,-417,344,4317,-109,43,-74,392433260,30036136,500219776,1.019531,3089,-18.155048,67.02961
1832,1832,-417,344,4317,-109,43,-74,392433260,30036136,500219776,1.019531,3089,-18.155048,67.02961
1833,1833,-417,344,4317,-109,43,-74,392433260,30036136,500219776,1.019531,3089,-18.155048,67.02961
1834,1834,-423,342,4318,-67,136,151,392433259,30036138,500219777,1.019531,3098,-24.228647,71.562996
1835,1835,-423,342,4318,-67,136,151,392433259,30036138,500219777,1.019531,3098,-24.228647,71.562996
1836,1836,-423,342,4318,-67,136,151,392433259,30036138,500219777,1.019531,3098,-24.228647,71.562996
1837,1837,-416,337,4306,59,282,378,392433257,30036141,500219778,1.019531,35784,-26.862732,61.711346
1838,1838,-416,337,4306,59,282,378,392433257,30036141,500219778,1.019531,35784,-26.862732,61.711346
1839,1839,-416,337,4306,59,282,378,392433257,30036141,500219778,1.019531,35784,-26.862732,61.711346
1840,1840,-464,363,4253,78,165,60,392433255,30036144,500219779,1.015625,3068,-20.480934,71.295959
1841,1841,-464,363,4253,78,165,60,392433255,30036144,500219779,1.015625,3068,-20.480934,71.295959
1842,1842,-464,363,4253,78,165,60,392433255,30036144,500219779,1.015625,3068,-20.480934,71.295959
1843,1843,-423,330,4204,-491,-76,-390,392433253,30036147,500219779,1.011719,35810,8.888494,32.816898
1844,1844,-423,330,4204,-491,-76,-390,392433253,30036147,500219779,1.011719,35810,8.888494,32.816898
1845,1845,-423,330,4204,-491,-76,-390,392433253,30036147,500219779,1.011719,35810,8.888494,32.816898
1846,1846,-361,257,4211,-110,-115,-810,392433251,30036151,500219780,1.007812,3021,0.0,94.760544
1847,1847,-361,257,4211,-110,-115,-810,392433251,30036151,500219780,1.007812,3021,0.0,94.760544
1848,1848,-361,257,4211,-110,-115,-810,392433251,30036151,500219780,1.007812,3021,0.0,94.760544
1849,1849,-281,247,4217,-286,-197,-85,392433249,30036154,500219781,1.007812,35798,44.03154,95.37281
1850,1850,-281,247,4217,-286,-197,-85,392433249,30036154,500219781,1.007812,35798,44.03154,95.37281
1851,1851,-281,247,4217,-286,-197,-85,392433249,30036154,500219781,1.007812,35798,44.03154,95.37281
1852,1852,-309,270,4182,-511,-651,258,392433248,30036157,500219782,1.007812,3046,17.670143,-8.698576
1853,1853,-309,270,4182,-511,-651,258,392433248,30036157,500219782,1.007812,3046,17.670143,-8.698576
1854,1854,-309,270,4182,-511,-651,258,392433248,30036157,500219782,1.007812,3046,17.670143,-8.698576
1855,1855,-276,230,4200,-189,-282,161,392433246,30036160,500219783,1.007812,3036,7.911843,35.053242
1856,1856,-276,230,4200,-189,-282,161,392433246,30036160,500219783,1.007812,3036,7.911843,35.053242
1857,1857,-276,230,4200,-189,-282,161,392433246,30036160,500219783,1.007812,3036,7.911843,35.053242
1858,1858,-282,227,4201,-118,-501,103,392433245,30036161,500219784,1.003906,3099,1.988919,39.65337
1859,1859,-282,227,4201,-118,-501,103,392433245,30036161,500219784,1.003906,3099,1.988919,39.65337
1860,1860,-282,227,4201,-118,-501,103,392433245,30036161,500219784,1.003906,3099,1.988919,39.65337
1861,1861,-288,212,4191,-32,-236,83,392433244,30036163,500219784,1.003906,3008,-1.956957,33.235981
1862,1862,-288,212,4191,-32,-236,83,392433244,30036163,500219784,1.003906,3008,-1.956957,33.235981
1863,1863,-288,212,4191,-32,-236,83,392433244,30036163,500219784,1.003906,3008,-1.956957,33.235981
1864,1864,-310,199,4190,121,-118,-79,392433243,30036164,500219785,1.0,3024,-11.681474,27.31488
1865,1865,-310,199,4190,121,-118,-79,392433243,30036164,500219785,1.0,3024,-11.681474,27.31488
1866,1866,-310,199,4190,121,-118,-79,392433243,30036164,500219785,1.0,3024,-11.681474,27.31488
1867,1867,-328,199,4206,-176,-195,225,392433242,30036164,500219785,0.996094,35790,-17.941362,15.456158
1868,1868,-328,199,4206,-176,-195,225,392433242,30036164,500219785,0.996094,35790,-17.941362,15.456158
1869,1869,-328,199,4206,-176,-195,225,392433242,30036164,500219785,0.996094,35790,-17.941362,15.456158
1870,1870,-283,181,4298,-356,259,820,392433241,30036165,500219785,0.996094,2966,0.0,19.498972
1871,1871,-283,181,4298,-356,259,820,392433241,30036165,500219785,0.996094,2966,0.0,19.498972
1872,1872,-283,181,4298,-356,259,820,392433241,30036165,500219785,0.996094,2966,0.0,19.498972
1873,1873,-293,155,4350,-276,183,750,392433239,30036165,500219785,0.980469,35673,-5.616093,22.808477
1874,1874,-293,155,4350,-276,183,750,392433239,30036165,500219785,0.980469,35673,-5.616093,22.808477
1875,1875,-293,155,4350,-276,183,750,392433239,30036165,500219785,0.980469,35673,-5.616093,22.808477
1876,1876,-313,129,4355,-238,141,675,392433237,30036166,500219783,0.953125,2846,-21.872627,24.226547
1877,1877,-313,129,4355,-238,141,675,392433237,30036166,500219783,0.953125,2846,-21.872627,24.226547
1878,1878,-313,129,4355,-238,141,675,392433237,30036166,500219783,0.953125,2846,-21.872627,24.226547
1879,1879,-325,77,4363,-193,167,676,392433235,30036167,500219782,0.933594,35516,20.820637,12.811858
1880,1880,-325,77,4363,-193,167,676,392433235,30036167,500219782,0.933594,35516,20.820637,12.811858
1881,1881,-325,77,4363,-193,167,676,392433235,30036167,500219782,0.933594,35516,20.820637,12.811858
1882,1882,-272,75,4390,-340,-94,1240,392433232,30036168,500219779,0.890625,2738,22.65888,-1.859068
1883,1883,-272,75,4390,-340,-94,1240,392433232,30036168,500219779,0.890625,2738,22.65888,-1.859068
1884,1884,-272,75,4390,-340,-94,1240,392433232,30036168,500219779,0.890625,2738,22.65888,-1.859068
1885,1885,-271,97,4387,-196,46,1475,392433229,30036168,500219776,0.863281,35241,2.224853,9.85716
1886,1886,-271,97,4387,-196,46,1475,392433229,30036168,500219776,0.863281,35241,2.224853,9.85716
1887,1887,-271,97,4387,-196,46,1475,392433229,30036168,500219776,0.863281,35241,2.224853,9.85716
1888,1888,-250,98,4406,-100,-192,1338,392433225,30036169,500219771,0.792969,2288,22.721891,27.455137
1889,1889,-250,98,4406,-100,-192,1338,392433225,30036169,500219771,0.792969,2288,22.721891,27.455137
1890,1890,-250,98,4406,-100,-192,1338,392433225,30036169,500219771,0.792969,2288,22.721891,27.455137
1891,1891,-229,75,4419,20,-127,562,392433221,30036170,500219765,0.699219,34723,14.682658,1.204652
1892,1892,-229,75,4419,20,-127,562,392433221,30036170,500219765,0.699219,34723,14.682658,1.204652
1893,1893,-229,75,4419,20,-127,562,392433221,30036170,500219765,0.699219,34723,14.682658,1.204652
1894,1894,-263,88,4359,-125,-86,470,392433215,30036170,500219758,0.648438,1717,42.702847,-15.222508
1895,1895,-263,88,4359,-125,-86,470,392433215,30036170,500219758,0.648438,1717,42.702847,-15.222508
1896,1896,-263,88,4359,-125,-86,470,392433215,30036170,500219758,0.648438,1717,42.702847,-15.222508
1897,1897,-322,126,4299,-282,-125,-251,392433210,30036170,500219751,0.539062,34108,25.286118,-18.671595
1898,1898,-322,126,4299,-282,-125,-251,392433210,30036170,500219751,0.539062,34108,25.286118,-18.671595
1899,1899,-322,126,4299,-282,-125,-251,392433210,30036170,500219751,0.539062,34108,25.286118,-18.671595
1900,1900,-253,85,4370,-181,190,-791,392433204,30036170,500219745,0.484375,1115,14.437468,5.502355
1901,1901,-253,85,4370,-181,190,-791,392433204,30036170,500219745,0.484375,1115,14.437468,5.502355
1902,1902,-253,85,4370,-181,190,-791,392433204,30036170,500219745,0.484375,1115,14.437468,5.502355
1903,1903,-236,37,4389,369,126,-991,392433200,30036170,500219738,0.378906,33683,-1.643735,0.566419
1904,1904,-236,37,4389,369,126,-991,392433200,30036170,500219738,0.378906,33683,-1.643735,0.566419
1905,1905,-236,37,4389,369,126,-991,392433200,30036170,500219738,0.378906,33683,-1.643735,0.566419
1906,1906,-331,-19,4306,179,-34,-2415,392433195,30036170,500219733,0.332031,883,0.394496,0.679703
1907,1907,-331,-19,4306,179,-34,-2415,392433195,30036170,500219733,0.332031,883,0.394496,0.679703
1908,1908,-331,-19,4306,179,-34,-2415,392433195,30036170,500219733,0.332031,883,0.394496,0.679703
1909,1909,-317,-45,4278,-428,222,-1606,392433191,30036169,500219729,0.257812,33650,0.197248,0.022252
1910,1910,-317,-45,4278,-428,222,-1606,392433191,30036169,500219729,0.257812,33650,0.197248,0.022252
1911,1911,-317,-45,4278,-428,222,-1606,392433191,30036169,500219729,0.257812,33650,0.197248,0.022252
1912,1912,-318,-52,4286,-194,98,-959,392433189,30036169,500219726,0.21875,949,0.00137,-0.016183
1913,1913,-318,-52,4286,-194,98,-959,392433189,30036169,500219726,0.21875,949,0.00137,-0.016183
1914,1914,-318,-52,4286,-194,98,-959,392433189,30036169,500219726,0.21875,949,0.00137,-0.016183
1915,1915,-249,-85,4312,-204,373,-400,392433188,30036169,500219725,0.203125,33649,7.973607,-0.33838
1916,1916,-249,-85,4312,-204,373,-400,392433188,30036169,500219725,0.203125,33649,7.973607,-0.33838
1917,1917,-249,-85,4312,-204,373,-400,392433188,30036169,500219725,0.203125,33649,7.973607,-0.33838
1918,1918,-247,-119,4335,-273,318,63,392433187,30036169,500219724,0.183594,883,-0.254779,0.898179
1919,1919,-247,-119,4335,-273,318,63,392433187,30036169,500219724,0.183594,883,-0.254779,0.898179
